dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1_2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,weapon_used_cd,weapon_desc,status,status_desc,crm_cd_1,location,lat,lon
221712147,2022-08-08T00:00:00,2022-08-01T00:00:00,1500,17,Devonshire,1723,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0552 1501 0913 1258 0400 1251,10,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,10300 OKLAHOMA AV,34.2573,-118.5864
221912985,2022-08-08T00:00:00,2022-08-08T00:00:00,1400,19,Mission,1983,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1258 0553 0913,9,F,H,101,STREET,,,AA,Adult Arrest,237,15200 PARTHENIA ST,34.2282,-118.4633
221315855,2022-08-09T00:00:00,2022-06-29T00:00:00,1000,13,Newton,1371,2,814,CHILD PORNOGRAPHY,1901 1258 1822,12,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,814,100 W 52ND ST,33.9956,-118.274
221100840,2022-08-09T00:00:00,2022-08-08T00:00:00,1200,11,Northeast,1113,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 1258,6,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,4600 ELLENWOOD DR,34.1361,-118.2237
220314852,2022-08-09T00:00:00,2022-08-01T00:00:00,0800,03,Southwest,0392,2,922,CHILD STEALING,2038 1309 2000,52,M,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,922,5000 11TH AV,33.9977,-118.3294
221913086,2022-08-10T00:00:00,2022-08-09T00:00:00,2000,19,Mission,1921,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0448 0552 1258 0408 0913,6,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,235,15000 POLK ST,34.3009,-118.4696
220512359,2022-08-10T00:00:00,2022-08-10T00:00:00,0815,05,Harbor,0541,2,814,CHILD PORNOGRAPHY,1402 0514 1501,57,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,814,1400 BRETT PL,33.7553,-118.3056
220512360,2022-08-10T00:00:00,2022-08-10T00:00:00,0830,05,Harbor,0585,2,814,CHILD PORNOGRAPHY,1402 0514 1501,29,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,814,600 W 20TH ST,33.7261,-118.2902
220512395,2022-08-10T00:00:00,2022-08-10T00:00:00,1720,05,Harbor,0558,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0913 1258 0444 0419 0553,13,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,200 W OFARRELL ST,33.746,-118.2817
221012669,2022-08-10T00:00:00,2022-03-10T00:00:00,1815,10,West Valley,1037,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0913 0552,12,M,H,108,PARKING LOT,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,237,17300 VICTORY BL,34.1866,-118.5098
220813123,2022-08-10T00:00:00,2022-08-10T00:00:00,1430,08,West LA,0849,2,813,CHILD ANNOYING (17YRS & UNDER),1309 0342 0906 1312 1318 0500,12,M,H,102,SIDEWALK,,,IC,Invest Cont,813,900 S BEDFORD ST,34.0609,-118.3803
220214608,2022-08-11T00:00:00,2022-08-10T00:00:00,1600,02,Rampart,0257,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0553 0913 1258 0416 0602,5,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,400 UNION DR,34.0573,-118.2686
221611319,2022-08-11T00:00:00,2022-02-14T00:00:00,1200,16,Foothill,1651,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1258 0560 1300,12,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,237,13300 KELOWNA ST,34.2483,-118.423
221815661,2022-08-11T00:00:00,2022-08-11T00:00:00,1200,18,Southeast,1826,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1257 0602 0552 0448 0913 0421,5,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,1500 E 98TH ST,33.9475,-118.2478
220315006,2022-08-11T00:00:00,2022-08-11T00:00:00,1650,03,Southwest,0396,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1258 0334 0913 0552 2021,11,M,B,501,SINGLE FAMILY DWELLING,207,OTHER KNIFE,IC,Invest Cont,237,800 W 41ST DR,34.0083,-118.2872
221315834,2022-08-11T00:00:00,2022-08-01T00:00:00,0001,13,Newton,1373,2,922,CHILD STEALING,0552 1258 0913,10,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,922,1000 E 53RD ST,33.9943,-118.2582
221712208,2022-08-11T00:00:00,2022-08-11T00:00:00,2200,17,Devonshire,1795,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1300 1258 1251 0552 0602 0444,8,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,8500 BALBOA BL,34.2248,-118.5151
221611413,2022-08-11T00:00:00,2022-07-25T00:00:00,1200,16,Foothill,1675,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0553 0913 0416,17,F,H,501,SINGLE FAMILY DWELLING,301,BELT FLAILING INSTRUMENT/CHAIN,AO,Adult Other,627,8500 ROBERT AV,34.2243,-118.3696
220712985,2022-08-12T00:00:00,2022-08-08T00:00:00,2040,07,Wilshire,0749,2,814,CHILD PORNOGRAPHY,1901 0514 1501,56,M,W,750,CYBERSPACE,,,IC,Invest Cont,814,900 S MULLEN AV,34.0589,-118.3316
220315015,2022-08-12T00:00:00,2022-07-24T00:00:00,2000,03,Southwest,0362,2,922,CHILD STEALING,1501 2000 1814,29,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,922,4500 RODEO LN,34.0203,-118.3452
221913321,2022-08-12T00:00:00,2022-08-10T00:00:00,1400,19,Mission,1925,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0553 1259 0416 0419 0447,17,F,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,14400 CARLSBAD ST,34.2939,-118.4481
221815755,2022-08-13T00:00:00,2022-08-13T00:00:00,1230,18,Southeast,1863,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0429 0448 0552 0603 0913 1251 1258,7,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,400 E 120TH ST,33.9237,-118.2674
220315086,2022-08-13T00:00:00,2022-08-13T00:00:00,1200,03,Southwest,0357,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0553 1251 1259 1258,9,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,237,1200 W JEFFERSON BL,34.0255,-118.2915
221012787,2022-08-13T00:00:00,2022-08-13T00:00:00,1900,10,West Valley,1044,2,814,CHILD PORNOGRAPHY,1251 1259 1901 0514 0911 0940 0533 0527,13,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,814,5900 RESEDA BL,34.1778,-118.536
221012807,2022-08-14T00:00:00,2022-08-14T00:00:00,1700,10,West Valley,1024,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1257 0553 0913,0,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,237,6800 BAIRD AV,34.1939,-118.5373
220315074,2022-08-14T00:00:00,2022-08-13T00:00:00,2023,03,Southwest,0317,2,813,CHILD ANNOYING (17YRS & UNDER),1251 1258 1801 0913 0212 0529 0432 2002,12,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,813,1400 W 25TH ST,34.0337,-118.2915
220700793,2022-08-14T00:00:00,2022-08-14T00:00:00,0430,07,Wilshire,0777,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0416 1258 0552 0913,13,M,H,501,SINGLE FAMILY DWELLING,301,BELT FLAILING INSTRUMENT/CHAIN,AA,Adult Arrest,235,1600 LA FAYETTE RD,34.0459,-118.3341
220315100,2022-08-14T00:00:00,2022-05-23T00:00:00,0001,03,Southwest,0376,2,922,CHILD STEALING,0913,17,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,922,3900 DALTON AV,34.0155,-118.3034
221913264,2022-08-15T00:00:00,2022-08-15T00:00:00,1145,19,Mission,1983,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0913 1258 0553,0,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,237,15100 PARTHENIA ST,34.2282,-118.4611
221112743,2022-08-15T00:00:00,2022-08-15T00:00:00,0110,11,Northeast,1158,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1257 0416 0417,0,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,300 W AVENUE 38,34.0907,-118.2121
221217920,2022-08-15T00:00:00,2022-08-13T00:00:00,1200,12,77th Street,1245,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0448 0416 0552 1258,6,F,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,1400 W 69TH ST,33.977,-118.3003
221217698,2022-08-15T00:00:00,2022-08-15T00:00:00,1850,12,77th Street,1269,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0552 1258 0913 1309,6,F,H,101,STREET,,,AO,Adult Other,237,CENTRAL AV,33.9675,-118.2564
222113034,2022-08-15T00:00:00,2022-08-15T00:00:00,0110,21,Topanga,2158,2,922,CHILD STEALING,1402,39,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,922,6100 CANOGA AV,34.1814,-118.5974
221200779,2022-08-16T00:00:00,2022-08-16T00:00:00,0900,12,77th Street,1255,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1258 0913 0400 0416 0553 1402,11,F,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,627,1000 W 78TH ST,33.9694,-118.2919
221316109,2022-08-16T00:00:00,2022-08-15T00:00:00,1630,13,Newton,1323,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0432 1251 0553 1259 0913,16,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,900 E ADAMS BL,34.0199,-118.2575
221712368,2022-08-16T00:00:00,2022-08-16T00:00:00,0500,17,Devonshire,1764,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1257 0553 1501 0913,3,M,H,101,STREET,,,AA,Adult Arrest,237,19400 CITRONIA ST,34.2455,-118.5569
210620050,2022-08-17T00:00:00,2021-12-03T00:00:00,0005,06,Hollywood,0679,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,,0,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,235,800 N ARDMORE AV,34.086,-118.3016
220713040,2022-08-17T00:00:00,2022-08-17T00:00:00,0900,07,Wilshire,0775,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0400 0416 0552,17,F,H,116,OTHER/OUTSIDE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,4700 W WASHINGTON BL,34.0427,-118.3423
220713019,2022-08-17T00:00:00,2022-08-14T00:00:00,1300,07,Wilshire,0759,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0552 0553 0416 0445 0449 1259 1261,16,M,H,501,SINGLE FAMILY DWELLING,301,BELT FLAILING INSTRUMENT/CHAIN,AO,Adult Other,627,1100 S BRONSON AV,34.0495,-118.3215
221415748,2022-08-17T00:00:00,2022-06-01T00:00:00,1200,14,Pacific,1475,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1501 0552 0400 1259,14,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,7400 WESTLAWN AV,33.9739,-118.4113
221217848,2022-08-17T00:00:00,2022-08-15T00:00:00,2030,12,77th Street,1259,2,237,CHILD NEGLECT (SEE 300 W.I.C.),,5,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,237,300 E FLORENCE AV,33.9747,-118.2696
220713030,2022-08-18T00:00:00,2022-08-03T00:00:00,0800,07,Wilshire,0735,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0552 1258,8,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,600 S RIDGELEY DR,34.0649,-118.3504
221217929,2022-08-18T00:00:00,2022-08-18T00:00:00,1425,12,77th Street,1283,2,922,CHILD STEALING,1501,48,F,B,704,ELEMENTARY SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,922,1800 W 96TH ST,33.9491,-118.3101
220713029,2022-08-18T00:00:00,2022-08-03T00:00:00,0800,07,Wilshire,0735,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0552 1258,9,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,600 S RIDGELEY DR,34.0649,-118.3504
221712459,2022-08-19T00:00:00,2022-08-19T00:00:00,0938,17,Devonshire,1779,2,813,CHILD ANNOYING (17YRS & UNDER),1259 1501 1251 1822,17,F,H,101,STREET,,,AA,Adult Arrest,813,15600 NORDHOFF ST,34.2409,-118.478
221816008,2022-08-19T00:00:00,2022-08-19T00:00:00,0730,18,Southeast,1822,2,813,CHILD ANNOYING (17YRS & UNDER),1822 1259 1251 1300 0500,16,F,H,101,STREET,,,IC,Invest Cont,813,BROADWAY,33.9456,-118.2784
221112890,2022-08-19T00:00:00,2022-08-19T00:00:00,1435,11,Northeast,1173,2,813,CHILD ANNOYING (17YRS & UNDER),1259 0340,17,F,H,101,STREET,,,IC,Invest Cont,813,ECHO PARK,34.0869,-118.2509
221112891,2022-08-19T00:00:00,2022-08-19T00:00:00,1435,11,Northeast,1173,2,813,CHILD ANNOYING (17YRS & UNDER),1259 0340,5,F,X,101,STREET,,,IC,Invest Cont,813,ECHO PARK,34.0869,-118.2509
221316324,2022-08-20T00:00:00,2022-08-17T00:00:00,1700,13,Newton,1371,2,922,CHILD STEALING,0913 2038 2000,48,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,922,300 W 58TH ST,33.9897,-118.2783
221816099,2022-08-21T00:00:00,2022-08-20T00:00:00,2200,18,Southeast,1837,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0413 0429 0559 1259 1251,16,M,H,119,"PORCH, RESIDENTIAL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,10900 WILLOWBROOK AV,33.9371,-118.2421
221816127,2022-08-21T00:00:00,2022-08-21T00:00:00,2110,18,Southeast,1851,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 1251 0913 0552 0602 0444 0416 0319,15,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,12900 S VERMONT AV,33.9154,-118.2916
221013056,2022-08-21T00:00:00,2022-08-20T00:00:00,2330,10,West Valley,1035,2,922,CHILD STEALING,0913,27,F,W,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,922,6600 YARMOUTH AV,34.1902,-118.5197
220200892,2022-08-22T00:00:00,2022-08-21T00:00:00,2030,02,Rampart,0212,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 1251 0553 0400 0419 0416 0913 0602,15,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,400 N WESTMORELAND AV,34.079,-118.2883
220315561,2022-08-23T00:00:00,2022-08-23T00:00:00,1930,03,Southwest,0374,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0360 0400 0416 0553 1251 1258 0913 0602,12,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,3900 DUBLIN AV,34.0146,-118.3222
221514881,2022-08-23T00:00:00,2022-08-02T00:00:00,1200,15,N Hollywood,1504,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0416,6,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,12000 RUNNYMEDE ST,34.2058,-118.3943
221013163,2022-08-23T00:00:00,2022-08-16T00:00:00,1200,10,West Valley,1039,2,814,CHILD PORNOGRAPHY,0913 0553 0400 0416 1414,11,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301,BELT FLAILING INSTRUMENT/CHAIN,IC,Invest Cont,627,6600 WOODLEY AV,34.1903,-118.4836
221514402,2022-08-23T00:00:00,2022-07-16T00:00:00,2100,15,N Hollywood,1519,2,813,CHILD ANNOYING (17YRS & UNDER),1259,15,F,H,710,OTHER PREMISE,,,IC,Invest Cont,813,CAHUENGA BL,34.1863,-118.3616
220215193,2022-08-23T00:00:00,2022-01-31T00:00:00,0001,02,Rampart,0245,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1259 0553 0602 0913 0416 0446,15,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,400 S LAKE ST,34.0633,-118.2738
221415752,2022-08-23T00:00:00,2022-08-08T00:00:00,2359,14,Pacific,1469,2,922,CHILD STEALING,1501 0913,33,F,B,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,922,5700 W CENTINELA AV,33.9764,-118.381
220912904,2022-08-23T00:00:00,2022-08-15T00:00:00,0900,09,Van Nuys,0963,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1257 0416,2,F,O,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,14700 OTSEGO ST,34.163,-118.4531
221913615,2022-08-24T00:00:00,2022-08-24T00:00:00,0900,19,Mission,1998,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1258 0559,7,F,W,101,STREET,,,AO,Adult Other,237,7800 CLEARFIELD AV,34.2117,-118.4345
221913616,2022-08-24T00:00:00,2022-08-24T00:00:00,0900,19,Mission,1998,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1258 0559,12,F,H,101,STREET,,,AO,Adult Other,237,7800 CLEARFIELD AV,34.2117,-118.4345
221816274,2022-08-24T00:00:00,2022-08-22T00:00:00,1830,18,Southeast,1834,2,922,CHILD STEALING,0602 0552 0360 1300 0913,30,F,W,121,YARD (RESIDENTIAL/BUSINESS),,,AO,Adult Other,922,800 E 105TH ST,33.941,-118.2609
222113457,2022-08-24T00:00:00,2022-08-24T00:00:00,0700,21,Topanga,2138,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0553 2002,8,F,B,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,237,20300 SATICOY ST,34.2084,-118.5754
221013174,2022-08-24T00:00:00,2022-08-17T00:00:00,1200,10,West Valley,1041,2,813,CHILD ANNOYING (17YRS & UNDER),0913 1915 0355,15,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,813,6100 SHIRLEY AV,34.1808,-118.5585
220412439,2022-08-24T00:00:00,2022-08-24T00:00:00,2300,04,Hollenbeck,0448,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0913 0400 0408 1259,14,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,235,1600 N SOTO ST,34.0623,-118.198
220512924,2022-08-25T00:00:00,2022-08-25T00:00:00,0820,05,Harbor,0558,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1261 0361 0913 1259 0416,15,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,600 N HARBOR BL,33.7483,-118.2804
221712855,2022-08-25T00:00:00,2022-08-25T00:00:00,1540,17,Devonshire,1764,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1822 1300 1258 0522,8,F,W,727,SHOPPING MALL (COMMON AREA),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,9300 TAMPA AV,34.244,-118.5583
220512935,2022-08-25T00:00:00,2022-08-15T00:00:00,0800,05,Harbor,0555,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0444 1257 0419 0913,5,F,B,704,ELEMENTARY SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,400 N PACIFIC AV,33.7483,-118.2931
222014280,2022-08-25T00:00:00,2022-02-07T00:00:00,2000,20,Olympic,2045,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0360 0419 1258,12,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,900 FEDORA ST,34.0545,-118.2976
220513164,2022-08-26T00:00:00,2022-08-26T00:00:00,1300,05,Harbor,0585,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0419 0557 0602 0913 1251 1259,17,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,800 W 25TH ST,33.7216,-118.2947
220512936,2022-08-26T00:00:00,2022-08-26T00:00:00,0027,05,Harbor,0587,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 1259 1251 0913 0553 0602,14,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,600 W 32ND ST,33.7152,-118.2898
221218705,2022-08-26T00:00:00,2022-08-24T00:00:00,1944,12,77th Street,1211,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0552 1238 1257 1501 2003 0913,4,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,235,2700 W 54TH ST,33.9932,-118.3225
221816378,2022-08-26T00:00:00,2022-08-26T00:00:00,1540,18,Southeast,1846,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0858 0553 1259 0400 0416 0432 0445,16,F,B,511,PROJECT/TENEMENT/PUBLIC HOUSING,308,STICK,AO,Adult Other,627,11200 SUCCESS AV,33.9311,-118.2493
221611809,2022-08-26T00:00:00,2022-08-23T00:00:00,1020,16,Foothill,1612,2,813,CHILD ANNOYING (17YRS & UNDER),1501 1259,15,F,H,101,STREET,,,IC,Invest Cont,813,GLENOAKS BL,34.2741,-118.4121
220215320,2022-08-26T00:00:00,2022-08-25T00:00:00,1900,02,Rampart,0247,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1259 0416 0446 0553 0556 0913,14,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,1800 W 4TH ST,34.0605,-118.2695
220215317,2022-08-26T00:00:00,2022-08-26T00:00:00,0700,02,Rampart,0205,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1259 0416 0446 0553 1240 0913,16,F,O,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,700 N CORONADO ST,34.0804,-118.275
221013310,2022-08-27T00:00:00,2022-08-27T00:00:00,1030,10,West Valley,1035,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0913 0552 0553,10,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,237,6500 LINDLEY AV,34.1887,-118.5273
221611820,2022-08-27T00:00:00,2022-08-21T00:00:00,0015,16,Foothill,1602,2,813,CHILD ANNOYING (17YRS & UNDER),1402 2004 1259 1817,14,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,813,12600 JUDD ST,34.2808,-118.4076
221013311,2022-08-27T00:00:00,2022-08-27T00:00:00,1030,10,West Valley,1035,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0913 0552 0553,4,F,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,237,6500 LINDLEY AV,34.1887,-118.5273
220215363,2022-08-27T00:00:00,2022-08-27T00:00:00,1310,02,Rampart,0212,2,813,CHILD ANNOYING (17YRS & UNDER),0448 0443 1251 1258 1822 2004,12,M,H,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,813,TEMPLE ST,34.0767,-118.2844
221113192,2022-08-27T00:00:00,2022-08-27T00:00:00,0440,11,Northeast,1138,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1300 0319 2004 1257 0553 2021 1310,2,M,H,101,STREET,,,AO,Adult Other,237,AVENUE 60,34.1111,-118.1898
221611838,2022-08-27T00:00:00,2022-08-27T00:00:00,1400,16,Foothill,1687,2,814,CHILD PORNOGRAPHY,1402,0,M,W,738,LIBRARY,,,AA,Adult Arrest,814,7900 VINELAND AV,34.2139,-118.3703
220215642,2022-08-29T00:00:00,2022-07-01T00:00:00,0900,02,Rampart,0237,2,813,CHILD ANNOYING (17YRS & UNDER),0913 1814 2024 1251 1259 2000,14,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,813,200 LOMA DR,34.0613,-118.2638
