dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1_2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,weapon_used_cd,weapon_desc,status,status_desc,crm_cd_1,location,lat,lon
221812495.0,2022-06-10,2022-06-10,1200.0,18.0,Southeast,1844.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1257 0602 0552 0416,4.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,11100 TOWNE AV,33.9348,-118.2674
221812494.0,2022-06-10,2022-06-10,1200.0,18.0,Southeast,1844.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1257 0602 0552 0408,3.0,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,11100 TOWNE AV,33.9348,-118.2674
221510927.0,2022-06-10,2022-06-09,1200.0,15.0,N Hollywood,1515.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0444,12.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,6800 RADFORD AV,34.1939,-118.3922
222110355.0,2022-06-10,2022-06-05,2300.0,21.0,Topanga,2137.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0602 0913 2002 1259 0552 0416,14.0,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,235.0,7200 KELVIN AV,34.2011,-118.5863
221010288.0,2022-06-10,2022-06-10,1820.0,10.0,West Valley,1012.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1822 0202 0400 0448,12.0,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,813.0,SHERMAN WY,34.2012,-118.536
221812459.0,2022-06-10,2022-03-01,1200.0,18.0,Southeast,1862.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0913 0551 0522 1251 1258,7.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,813.0,200 E 116TH ST,33.9292,-118.2717
220211779.0,2022-06-11,2022-06-11,1400.0,2.0,Rampart,271.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 1251 1822 1305 0444 0416,0.0,M,H,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,1000 S ALVARADO ST,34.0529,-118.2819
220810676.0,2022-06-12,2022-06-12,1310.0,8.0,West LA,802.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1309 1009 0528 1259,15.0,F,W,102.0,SIDEWALK,,,IC,INVEST CONT,813.0,CAREY ST,34.0456,-118.5207
220312185.0,2022-06-12,2022-06-12,1830.0,3.0,Southwest,376.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1822 0342 1251 1258 0400,13.0,F,H,109.0,PARK/PLAYGROUND,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,3900 S WESTERN AV,34.0145,-118.3089
220114058.0,2022-06-12,2022-06-12,1530.0,1.0,Central,119.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 2004 0416 1822,8.0,M,W,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,800 N ALAMEDA ST,34.0561,-118.2375
221812640.0,2022-06-13,2022-04-01,1500.0,18.0,Southeast,1826.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),0400 0448,6.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,237.0,9300 FIRTH BL,33.952,-118.2476
221912709.0,2022-06-13,2022-06-11,1200.0,19.0,Mission,1924.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0416 0552 1258,6.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",308.0,STICK,AO,ADULT OTHER,627.0,14600 RINALDI ST,34.2794,-118.4554
220312186.0,2022-06-13,2022-04-27,530.0,3.0,Southwest,393.0,2.0,922.0,CHILD STEALING,2000 1813 1501 0913,56.0,M,B,501.0,SINGLE FAMILY DWELLING,,,IC,INVEST CONT,922.0,4100 GARTHWAITE AV,34.0094,-118.3231
221910770.0,2022-06-13,2022-06-11,2200.0,19.0,Mission,1917.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0552 1258 0913,7.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301.0,BELT FLAILING INSTRUMENT/CHAIN,AA,ADULT ARREST,627.0,13100 BROMONT AV,34.3088,-118.4353
220211906.0,2022-06-13,2022-06-13,1930.0,2.0,Rampart,204.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),0553 1251 1257 1258 2002 0913 0602,0.0,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,ADULT ARREST,237.0,800 LUCILE AV,34.0838,-118.2836
221910769.0,2022-06-13,2022-06-11,2200.0,19.0,Mission,1917.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0552 1257 0913,5.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301.0,BELT FLAILING INSTRUMENT/CHAIN,AA,ADULT ARREST,627.0,13100 BROMONT AV,34.3088,-118.4353
221511063.0,2022-06-13,2022-06-07,1200.0,15.0,N Hollywood,1522.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416,5.0,F,B,704.0,ELEMENTARY SCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,6500 COLDWATER CANYON AV,34.1936,-118.4166
220409808.0,2022-06-13,2022-06-12,2200.0,4.0,Hollenbeck,424.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),,6.0,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,ADULT OTHER,237.0,2000 LINCOLN PARK AV,34.0678,-118.2024
221110364.0,2022-06-13,2022-06-10,1430.0,11.0,Northeast,1178.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0416 1822 1402,11.0,M,H,720.0,JUNIOR HIGH SCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,3300 N FIGUEROA ST,34.0922,-118.2226
221812648.0,2022-06-13,2022-06-08,1900.0,18.0,Southeast,1804.0,2.0,760.0,LEWD/LASCIVIOUS ACTS WITH CHILD,0913 1810 1258 0500 0522 0503 0551,10.0,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,INVEST CONT,760.0,800 E 88TH ST,33.9574,-118.2608
222011168.0,2022-06-14,2020-06-01,1200.0,20.0,Olympic,2029.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0913 0553 0416 0432 0445 0439,4.0,F,A,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",304.0,CLUB/BAT,AO,ADULT OTHER,235.0,3100 W 3RD ST,34.0685,-118.2843
222011168.0,2022-06-14,2020-06-01,1200.0,20.0,Olympic,2029.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0913 0553 0416 0432 0445 0439,4.0,F,A,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",304.0,CLUB/BAT,AO,ADULT OTHER,235.0,3100 W 3RD ST,34.0685,-118.2843
220910373.0,2022-06-14,2022-06-14,940.0,9.0,Van Nuys,923.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 1251 0416 0602,7.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,15000 VICTORY BL,34.1903,-118.4574
220211940.0,2022-06-14,2022-06-14,1750.0,2.0,Rampart,235.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0400 0444 0913 0553 0448 2001 2018,6.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,100 S CARONDELET ST,34.0683,-118.2748
221609491.0,2022-06-14,2022-01-01,1200.0,16.0,Foothill,1642.0,2.0,870.0,CHILD ABANDONMENT,1259 0913,15.0,F,H,501.0,SINGLE FAMILY DWELLING,,,AO,ADULT OTHER,870.0,13100 GLAMIS ST,34.2556,-118.4183
221213849.0,2022-06-14,2022-06-14,2130.0,12.0,77th Street,1269.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1258 0400 0416 0448 0342 0552,8.0,M,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,8000 TOWNE AV,33.9665,-118.2674
222110572.0,2022-06-14,2022-06-14,2050.0,21.0,Topanga,2136.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),0553 1257,2.0,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,ADULT OTHER,237.0,7200 ALABAMA AV,34.201,-118.599
220312309.0,2022-06-14,2022-06-02,1020.0,3.0,Southwest,362.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1251 1257 0416 0446 1811,3.0,M,B,704.0,ELEMENTARY SCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,4400 COLISEUM ST,34.0182,-118.3445
220611873.0,2022-06-15,2020-01-01,1.0,6.0,Hollywood,666.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1259 0913 1801 0553,15.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,ADULT ARREST,237.0,1100 VINE ST,34.0907,-118.3266
220611873.0,2022-06-15,2020-01-01,1.0,6.0,Hollywood,666.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1259 0913 1801 0553,15.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,ADULT ARREST,237.0,1100 VINE ST,34.0907,-118.3266
221110484.0,2022-06-15,2022-06-05,1800.0,11.0,Northeast,1139.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0553 0416 0913,15.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,ADULT OTHER,627.0,5900 BENNER ST,34.1076,-118.1889
221010576.0,2022-06-16,2022-06-16,1330.0,10.0,West Valley,1024.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),0913 0552 0400,2.0,F,O,104.0,DRIVEWAY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,237.0,6600 RESEDA BL,34.1958,-118.5399
221609524.0,2022-06-16,2022-06-16,540.0,16.0,Foothill,1622.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1259,15.0,M,B,101.0,STREET,,,AA,ADULT ARREST,237.0,12700 OSBORNE ST,34.2694,-118.4315
221010513.0,2022-06-16,2022-06-16,820.0,10.0,West Valley,1037.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1822 1259,16.0,F,B,102.0,SIDEWALK,,,IC,INVEST CONT,813.0,17000 HAYNES ST,34.1894,-118.5074
221214901.0,2022-06-16,2022-06-16,1200.0,12.0,77th Street,1263.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0360,10.0,F,B,501.0,SINGLE FAMILY DWELLING,,,IC,INVEST CONT,813.0,1600 W 85TH ST,33.9609,-118.3047
220409967.0,2022-06-17,2022-06-17,1945.0,4.0,Hollenbeck,406.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0417 0340 0319,13.0,M,H,710.0,OTHER PREMISE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,4000 VIA MARISOL,34.0935,-118.1856
220114389.0,2022-06-17,2022-06-17,2130.0,1.0,Central,162.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1414 1822 0400 0416 0344 1258,14.0,M,B,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,7TH ST,34.0463,-118.255
220409935.0,2022-06-17,2022-06-17,700.0,4.0,Hollenbeck,459.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 1258,10.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,3100 WINTER ST,34.0468,-118.1964
221412601.0,2022-06-17,2022-06-17,1630.0,14.0,Pacific,1414.0,2.0,922.0,CHILD STEALING,0552 0553 1257 1501,0.0,M,O,501.0,SINGLE FAMILY DWELLING,,,AA,ADULT ARREST,922.0,600 INDIANA AV,33.9962,-118.4694
221214058.0,2022-06-18,2022-06-17,2230.0,12.0,77th Street,1253.0,2.0,870.0,CHILD ABANDONMENT,1257 2002 2004 0553 0552 0913 0342,0.0,M,B,501.0,SINGLE FAMILY DWELLING,,,AO,ADULT OTHER,870.0,1900 W 74TH ST,33.9727,-118.3112
221110554.0,2022-06-18,2022-06-17,1043.0,11.0,Northeast,1117.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1257 0553,4.0,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,INVEST CONT,237.0,2200 YOSEMITE DR,34.1351,-118.2153
222110690.0,2022-06-18,2022-06-18,1700.0,21.0,Topanga,2173.0,2.0,922.0,CHILD STEALING,1813,32.0,M,W,228.0,BOWLING ALLEY*,,,AO,ADULT OTHER,922.0,23100 VENTURA BL,34.1637,-118.6289
220510392.0,2022-06-19,2022-06-19,2115.0,5.0,Harbor,565.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1257 2001 0553 0913,3.0,M,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,ADULT ARREST,237.0,900 S MEYLER ST,33.7361,-118.2968
220400841.0,2022-06-19,2022-06-08,2200.0,4.0,Hollenbeck,456.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),0552 1259,15.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,ADULT OTHER,237.0,700 N SOTO ST,34.0506,-118.2053
220510405.0,2022-06-19,2022-06-19,2115.0,5.0,Harbor,565.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1257 2001 0553 0913,3.0,M,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,ADULT ARREST,237.0,900 S MEYLER ST,33.7361,-118.2968
220510366.0,2022-06-19,2022-06-19,2300.0,5.0,Harbor,517.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0416 0553 0602 0913,15.0,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,1200 HYATT AV,33.7867,-118.2542
220612028.0,2022-06-20,2022-06-14,1130.0,6.0,Hollywood,636.0,2.0,922.0,CHILD STEALING,1242 1814 1300 1501,34.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,INVEST CONT,922.0,6300 YUCCA ST,34.1037,-118.3267
220312550.0,2022-06-20,2022-06-20,1230.0,3.0,Southwest,363.0,2.0,922.0,CHILD STEALING,0913 1501,21.0,X,X,512.0,FOSTER HOME BOYS OR GIRLS*,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,922.0,VERNON AV,34.0126,-118.3403
221300817.0,2022-06-20,2022-06-20,2145.0,13.0,Newton,1343.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1402 0552 1309 0913 1300,15.0,M,H,101.0,STREET,,,AA,ADULT ARREST,237.0,MARTIN LUTHER KING JR BL,34.0111,-118.2653
220114625.0,2022-06-20,2022-06-20,2215.0,1.0,Central,119.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0447 1258 1822 0910 2004 2003,9.0,F,H,102.0,SIDEWALK,306.0,ROCK/THROWN OBJECT,IC,INVEST CONT,235.0,CESAR E CHAVEZ,34.0566,-118.2318
221511362.0,2022-06-21,2022-06-18,2230.0,15.0,N Hollywood,1557.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0522 0552 0400 0416,15.0,F,H,507.0,CONDOMINIUM/TOWNHOUSE,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,ADULT OTHER,627.0,10900 HESBY ST,34.1617,-118.3681
221911073.0,2022-06-21,2022-06-21,100.0,19.0,Mission,1913.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0913 1259 0416 0408 0553,16.0,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,235.0,14600 NURMI ST,34.307,-118.4521
220612098.0,2022-06-21,2022-06-18,1330.0,6.0,Hollywood,622.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1910,17.0,F,W,501.0,SINGLE FAMILY DWELLING,,,AO,ADULT OTHER,813.0,1800 N FULLER AV,34.1034,-118.349
221511364.0,2022-06-21,2022-06-21,1125.0,15.0,N Hollywood,1557.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0416 0552,15.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,10900 HESBY ST,34.1617,-118.3681
221214346.0,2022-06-21,2022-06-21,1710.0,12.0,77th Street,1208.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0602 0913 0558 0400 0416,2.0,M,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,235.0,500 W 47TH ST,34.0007,-118.2827
221110713.0,2022-06-22,2022-06-15,1500.0,11.0,Northeast,1141.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0553 0400 1259 1251 0444 0448,16.0,F,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,1700 N ALEXANDRIA AV,34.1018,-118.2984
222011475.0,2022-06-22,2022-05-12,1100.0,20.0,Olympic,2074.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1257 0913 1811 0416 0417,4.0,F,B,723.0,PRIVATE SCHOOL/PRESCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,2000 W WASHINGTON BL,34.0437,-118.3029
221710257.0,2022-06-22,2022-06-20,900.0,17.0,Devonshire,1754.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 1257 0416,3.0,F,W,231.0,DAY CARE/CHILDREN*,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,18700 LEMARSH ST,34.255,-118.5408
221010758.0,2022-06-22,2022-06-22,1500.0,10.0,West Valley,1023.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0913 1259 0553 0602,14.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,ADULT OTHER,627.0,6600 WILBUR AV,34.1902,-118.5447
221413036.0,2022-06-22,2022-06-15,900.0,14.0,Pacific,1454.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400,17.0,M,B,507.0,CONDOMINIUM/TOWNHOUSE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,13100 MINDANAO WY,33.9865,-118.4363
221813209.0,2022-06-23,2022-06-23,600.0,18.0,Southeast,1804.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1258 1251 0602 0553 0419 0400 0408 0432,9.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,235.0,900 E 88TH PL,33.9583,-118.2605
220410393.0,2022-06-23,2022-05-26,1200.0,4.0,Hollenbeck,427.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1259 0552,16.0,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,INVEST CONT,237.0,4400 VERDEMOUR AV,34.0801,-118.1875
221813210.0,2022-06-23,2022-06-23,600.0,18.0,Southeast,1804.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1258 1257 1251 0419 0400 0602 0533 0913 0432,7.0,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,237.0,900 E 88TH PL,33.9583,-118.2605
221813188.0,2022-06-23,2022-06-23,1850.0,18.0,Southeast,1829.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),0913 0553 0432 0602 1251 1259,15.0,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,INVEST CONT,237.0,2200 E CENTURY BL,33.9465,-118.2332
220612134.0,2022-06-23,2022-03-01,1200.0,6.0,Hollywood,656.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),2004 1251 0913 1501 1259,15.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,INVEST CONT,813.0,1000 N EL CENTRO AV,34.0889,-118.3244
221313319.0,2022-06-23,2022-06-23,710.0,13.0,Newton,1367.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1259 0416 0552,14.0,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,1500 E 51ST ST,33.9967,-118.2478
221313388.0,2022-06-24,2022-06-23,800.0,13.0,Newton,1352.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1251 1259 0444 0448 0510 1822,16.0,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,813.0,200 E VERNON AV,34.0038,-118.2718
221214860.0,2022-06-24,2022-06-24,1630.0,12.0,77th Street,1267.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1257 1501,2.0,M,B,505.0,MOTEL,,,AA,ADULT ARREST,237.0,8400 S FIGUEROA ST,33.9628,-118.2827
220212404.0,2022-06-24,2022-06-24,1600.0,2.0,Rampart,285.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0416 0552 1259,13.0,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,1600 W 11TH PL,34.047,-118.2756
220312785.0,2022-06-24,2022-06-21,1000.0,3.0,Southwest,355.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1251 1258 0522 0913,10.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,813.0,1700 W 37TH PL,34.0202,-118.3089
221813215.0,2022-06-24,2022-06-22,1.0,18.0,Southeast,1863.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1801 1257 0416 0446 0913,3.0,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,400 E 118TH PL,33.9256,-118.2674
221911166.0,2022-06-24,2022-06-24,115.0,19.0,Mission,1982.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0448 1218 0913 1817 1300 0500 0503 1259,14.0,F,H,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,813.0,COLUMBUS AV,34.2283,-118.4655
220910735.0,2022-06-25,2022-06-24,2115.0,9.0,Van Nuys,914.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0446 0443 0447 0416 0553,16.0,M,H,122.0,"VEHICLE, PASSENGER/TRUCK",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,15200 SHERMAN WY,34.2011,-118.4641
220710920.0,2022-06-26,2022-06-26,1230.0,7.0,Wilshire,723.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 1258 1822,10.0,F,W,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,8100 W 3RD ST,34.0721,-118.3659
222011746.0,2022-06-26,2022-06-26,1820.0,20.0,Olympic,2004.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0400 0913 0552,16.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,500 N WESTERN AV,34.0802,-118.3091
220612257.0,2022-06-26,2022-06-25,2230.0,6.0,Hollywood,678.0,2.0,814.0,CHILD PORNOGRAPHY,1822 0940 1901 0514 0400 0432 1402 1000 1259,13.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511.0,VERBAL THREAT,IC,INVEST CONT,814.0,900 N OXFORD AV,34.0862,-118.3078
221412934.0,2022-06-26,2022-06-26,1902.0,14.0,Pacific,1494.0,2.0,870.0,CHILD ABANDONMENT,1256,6.0,M,B,212.0,TRANSPORTATION FACILITY (AIRPORT),,,IC,INVEST CONT,870.0,300 WORLD WY,33.9455,-118.4001
